,group,year,month,hhs_region,state,place_of_death,age_group,deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
287,By Month,2020,8,9,Arizona,Total - All Places of Death,85 years and over,173,0,127,73.0,227,1647
288,By Month,2020,9,9,Arizona,Total - All Places of Death,All Ages,273,0,380,149.0,504,5426
289,By Month,2020,9,9,Arizona,Total - All Places of Death,0-17 years,5,0,5,0.0,5,71
290,By Month,2020,9,9,Arizona,Total - All Places of Death,18-29 years,5,0,5,5.0,5,156
291,By Month,2020,9,9,Arizona,Total - All Places of Death,30-39 years,5,0,5,5.0,10,197
292,By Month,2020,9,9,Arizona,Total - All Places of Death,40-49 years,15,0,14,5.0,22,275
293,By Month,2020,9,9,Arizona,Total - All Places of Death,50-64 years,62,0,75,36.0,101,929
294,By Month,2020,9,9,Arizona,Total - All Places of Death,65-74 years,65,0,89,42.0,112,1058
295,By Month,2020,9,9,Arizona,Total - All Places of Death,75-84 years,71,0,105,36.0,140,1347
296,By Month,2020,9,9,Arizona,Total - All Places of Death,85 years and over,50,0,87,24.0,113,1393
297,By Month,2020,10,9,Arizona,Total - All Places of Death,All Ages,259,0,388,134.0,513,5611
298,By Month,2020,10,9,Arizona,Total - All Places of Death,0-17 years,0,0,0,0.0,0,82
299,By Month,2020,10,9,Arizona,Total - All Places of Death,18-29 years,5,0,5,0.0,5,147
300,By Month,2020,10,9,Arizona,Total - All Places of Death,30-39 years,5,0,5,5.0,5,213
301,By Month,2020,10,9,Arizona,Total - All Places of Death,40-49 years,16,0,13,5.0,23,249
302,By Month,2020,10,9,Arizona,Total - All Places of Death,50-64 years,42,0,76,28.0,90,915
303,By Month,2020,10,9,Arizona,Total - All Places of Death,65-74 years,74,0,102,44.0,132,1122
304,By Month,2020,10,9,Arizona,Total - All Places of Death,75-84 years,67,0,105,32.0,140,1419
305,By Month,2020,10,9,Arizona,Total - All Places of Death,85 years and over,57,0,84,22.0,119,1464
306,By Month,2020,11,9,Arizona,Total - All Places of Death,All Ages,858,0,758,478.0,1138,6141
307,By Month,2020,11,9,Arizona,Total - All Places of Death,0-17 years,0,0,5,0.0,5,68
308,By Month,2020,11,9,Arizona,Total - All Places of Death,18-29 years,5,0,5,5.0,10,143
309,By Month,2020,11,9,Arizona,Total - All Places of Death,30-39 years,19,0,12,5.0,24,190
310,By Month,2020,11,9,Arizona,Total - All Places of Death,40-49 years,31,0,28,20.0,39,253
311,By Month,2020,11,9,Arizona,Total - All Places of Death,50-64 years,147,0,131,88.0,190,987
312,By Month,2020,11,9,Arizona,Total - All Places of Death,65-74 years,193,0,173,108.0,258,1246
313,By Month,2020,11,9,Arizona,Total - All Places of Death,75-84 years,256,0,224,143.0,337,1585
314,By Month,2020,11,9,Arizona,Total - All Places of Death,85 years and over,205,0,182,108.0,279,1669
315,By Month,2020,12,9,Arizona,Total - All Places of Death,All Ages,3012,5,2323,1911.0,3424,9221
316,By Month,2020,12,9,Arizona,Total - All Places of Death,0-17 years,5,0,5,5.0,5,68
317,By Month,2020,12,9,Arizona,Total - All Places of Death,18-29 years,5,0,5,5.0,11,146
318,By Month,2020,12,9,Arizona,Total - All Places of Death,30-39 years,41,0,39,27.0,53,214
319,By Month,2020,12,9,Arizona,Total - All Places of Death,40-49 years,95,5,71,56.0,110,318
320,By Month,2020,12,9,Arizona,Total - All Places of Death,50-64 years,476,5,376,307.0,545,1426
321,By Month,2020,12,9,Arizona,Total - All Places of Death,65-74 years,699,0,555,460.0,794,1975
322,By Month,2020,12,9,Arizona,Total - All Places of Death,75-84 years,907,0,690,580.0,1017,2495
323,By Month,2020,12,9,Arizona,Total - All Places of Death,85 years and over,783,0,579,472.0,890,2579
324,By Month,2020,1,6,Arkansas,Total - All Places of Death,All Ages,0,22,222,0.0,244,2926
325,By Month,2020,1,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,41
326,By Month,2020,1,6,Arkansas,Total - All Places of Death,18-29 years,0,0,5,0.0,5,54
327,By Month,2020,1,6,Arkansas,Total - All Places of Death,30-39 years,0,0,5,0.0,5,74
328,By Month,2020,1,6,Arkansas,Total - All Places of Death,40-49 years,0,5,10,0.0,12,129
329,By Month,2020,1,6,Arkansas,Total - All Places of Death,50-64 years,0,5,34,0.0,41,521
330,By Month,2020,1,6,Arkansas,Total - All Places of Death,65-74 years,0,5,42,0.0,47,627
331,By Month,2020,1,6,Arkansas,Total - All Places of Death,75-84 years,0,5,58,0.0,62,733
332,By Month,2020,1,6,Arkansas,Total - All Places of Death,85 years and over,0,5,73,0.0,77,747
333,By Month,2020,2,6,Arkansas,Total - All Places of Death,All Ages,0,35,179,0.0,214,2808
334,By Month,2020,2,6,Arkansas,Total - All Places of Death,0-17 years,0,5,0,0.0,5,37
335,By Month,2020,2,6,Arkansas,Total - All Places of Death,18-29 years,0,0,5,0.0,5,40
336,By Month,2020,2,6,Arkansas,Total - All Places of Death,30-39 years,0,5,5,0.0,5,71
337,By Month,2020,2,6,Arkansas,Total - All Places of Death,40-49 years,0,5,5,0.0,12,110
338,By Month,2020,2,6,Arkansas,Total - All Places of Death,50-64 years,0,11,36,0.0,47,491
339,By Month,2020,2,6,Arkansas,Total - All Places of Death,65-74 years,0,5,28,0.0,35,592
340,By Month,2020,2,6,Arkansas,Total - All Places of Death,75-84 years,0,5,48,0.0,54,743
341,By Month,2020,2,6,Arkansas,Total - All Places of Death,85 years and over,0,5,51,0.0,57,724
342,By Month,2020,3,6,Arkansas,Total - All Places of Death,All Ages,10,29,196,5.0,232,2849
343,By Month,2020,3,6,Arkansas,Total - All Places of Death,0-17 years,0,5,5,0.0,5,39
344,By Month,2020,3,6,Arkansas,Total - All Places of Death,18-29 years,0,5,5,0.0,5,47
345,By Month,2020,3,6,Arkansas,Total - All Places of Death,30-39 years,0,5,5,0.0,5,81
346,By Month,2020,3,6,Arkansas,Total - All Places of Death,40-49 years,5,0,5,0.0,5,126
347,By Month,2020,3,6,Arkansas,Total - All Places of Death,50-64 years,5,5,47,5.0,56,511
348,By Month,2020,3,6,Arkansas,Total - All Places of Death,65-74 years,5,11,45,0.0,59,617
349,By Month,2020,3,6,Arkansas,Total - All Places of Death,75-84 years,5,5,48,5.0,54,722
350,By Month,2020,3,6,Arkansas,Total - All Places of Death,85 years and over,5,5,45,5.0,47,706
351,By Month,2020,4,6,Arkansas,Total - All Places of Death,All Ages,61,5,214,16.0,261,2685
352,By Month,2020,4,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,35
353,By Month,2020,4,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,0.0,5,61
354,By Month,2020,4,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,0.0,5,71
355,By Month,2020,4,6,Arkansas,Total - All Places of Death,40-49 years,5,0,5,5.0,5,138
356,By Month,2020,4,6,Arkansas,Total - All Places of Death,50-64 years,11,0,36,5.0,42,485
357,By Month,2020,4,6,Arkansas,Total - All Places of Death,65-74 years,5,0,47,5.0,50,576
358,By Month,2020,4,6,Arkansas,Total - All Places of Death,75-84 years,17,5,63,5.0,77,661
359,By Month,2020,4,6,Arkansas,Total - All Places of Death,85 years and over,21,5,56,5.0,75,658
360,By Month,2020,5,6,Arkansas,Total - All Places of Death,All Ages,78,5,173,30.0,224,2765
361,By Month,2020,5,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,39
362,By Month,2020,5,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,0.0,5,61
363,By Month,2020,5,6,Arkansas,Total - All Places of Death,30-39 years,0,0,5,0.0,5,90
364,By Month,2020,5,6,Arkansas,Total - All Places of Death,40-49 years,5,0,5,5.0,14,137
365,By Month,2020,5,6,Arkansas,Total - All Places of Death,50-64 years,10,5,31,5.0,37,482
366,By Month,2020,5,6,Arkansas,Total - All Places of Death,65-74 years,19,5,45,12.0,54,642
367,By Month,2020,5,6,Arkansas,Total - All Places of Death,75-84 years,22,0,40,5.0,55,650
368,By Month,2020,5,6,Arkansas,Total - All Places of Death,85 years and over,20,0,40,5.0,55,664
369,By Month,2020,6,6,Arkansas,Total - All Places of Death,All Ages,169,0,205,74.0,300,2906
370,By Month,2020,6,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,48
371,By Month,2020,6,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,67
372,By Month,2020,6,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,97
373,By Month,2020,6,6,Arkansas,Total - All Places of Death,40-49 years,13,0,5,5.0,18,138
374,By Month,2020,6,6,Arkansas,Total - All Places of Death,50-64 years,34,0,49,20.0,63,554
375,By Month,2020,6,6,Arkansas,Total - All Places of Death,65-74 years,23,0,45,16.0,52,613
376,By Month,2020,6,6,Arkansas,Total - All Places of Death,75-84 years,37,0,53,14.0,76,726
377,By Month,2020,6,6,Arkansas,Total - All Places of Death,85 years and over,52,0,41,15.0,78,663
378,By Month,2020,7,6,Arkansas,Total - All Places of Death,All Ages,274,5,286,129.0,432,3079
379,By Month,2020,7,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,35
380,By Month,2020,7,6,Arkansas,Total - All Places of Death,18-29 years,0,0,5,0.0,5,55
381,By Month,2020,7,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,93
382,By Month,2020,7,6,Arkansas,Total - All Places of Death,40-49 years,11,0,10,5.0,16,147
383,By Month,2020,7,6,Arkansas,Total - All Places of Death,50-64 years,58,5,50,29.0,80,575
384,By Month,2020,7,6,Arkansas,Total - All Places of Death,65-74 years,62,0,64,27.0,99,728
385,By Month,2020,7,6,Arkansas,Total - All Places of Death,75-84 years,71,0,84,39.0,116,716
386,By Month,2020,7,6,Arkansas,Total - All Places of Death,85 years and over,68,0,71,27.0,112,730
387,By Month,2020,8,6,Arkansas,Total - All Places of Death,All Ages,411,5,368,182.0,597,3297
388,By Month,2020,8,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,36
389,By Month,2020,8,6,Arkansas,Total - All Places of Death,18-29 years,0,0,0,0.0,0,54
390,By Month,2020,8,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,76
391,By Month,2020,8,6,Arkansas,Total - All Places of Death,40-49 years,15,0,11,5.0,21,161
392,By Month,2020,8,6,Arkansas,Total - All Places of Death,50-64 years,68,0,71,35.0,104,617
393,By Month,2020,8,6,Arkansas,Total - All Places of Death,65-74 years,93,0,81,35.0,139,742
394,By Month,2020,8,6,Arkansas,Total - All Places of Death,75-84 years,115,0,112,57.0,170,806
395,By Month,2020,8,6,Arkansas,Total - All Places of Death,85 years and over,113,5,90,49.0,154,805
396,By Month,2020,9,6,Arkansas,Total - All Places of Death,All Ages,422,5,356,199.0,579,3199
397,By Month,2020,9,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,35
398,By Month,2020,9,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,0.0,5,62
399,By Month,2020,9,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,83
400,By Month,2020,9,6,Arkansas,Total - All Places of Death,40-49 years,11,0,15,5.0,20,147
401,By Month,2020,9,6,Arkansas,Total - All Places of Death,50-64 years,54,5,53,25.0,82,570
402,By Month,2020,9,6,Arkansas,Total - All Places of Death,65-74 years,73,0,74,34.0,113,689
403,By Month,2020,9,6,Arkansas,Total - All Places of Death,75-84 years,127,0,117,72.0,172,815
404,By Month,2020,9,6,Arkansas,Total - All Places of Death,85 years and over,152,0,93,60.0,185,798
405,By Month,2020,10,6,Arkansas,Total - All Places of Death,All Ages,626,5,483,315.0,797,3462
406,By Month,2020,10,6,Arkansas,Total - All Places of Death,0-17 years,0,0,5,0.0,5,41
407,By Month,2020,10,6,Arkansas,Total - All Places of Death,18-29 years,5,0,5,5.0,5,59
408,By Month,2020,10,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,5.0,5,84
409,By Month,2020,10,6,Arkansas,Total - All Places of Death,40-49 years,13,0,10,5.0,19,132
410,By Month,2020,10,6,Arkansas,Total - All Places of Death,50-64 years,80,0,61,39.0,102,593
411,By Month,2020,10,6,Arkansas,Total - All Places of Death,65-74 years,131,0,112,75.0,168,716
412,By Month,2020,10,6,Arkansas,Total - All Places of Death,75-84 years,185,5,147,92.0,242,899
413,By Month,2020,10,6,Arkansas,Total - All Places of Death,85 years and over,213,5,146,103.0,257,938
414,By Month,2020,11,6,Arkansas,Total - All Places of Death,All Ages,845,5,513,340.0,1018,3715
415,By Month,2020,11,6,Arkansas,Total - All Places of Death,0-17 years,0,0,0,0.0,0,27
416,By Month,2020,11,6,Arkansas,Total - All Places of Death,18-29 years,0,0,0,0.0,0,50
417,By Month,2020,11,6,Arkansas,Total - All Places of Death,30-39 years,5,0,5,0.0,5,89
418,By Month,2020,11,6,Arkansas,Total - All Places of Death,40-49 years,17,0,5,5.0,21,139
419,By Month,2020,11,6,Arkansas,Total - All Places of Death,50-64 years,83,5,64,43.0,104,613
420,By Month,2020,11,6,Arkansas,Total - All Places of Death,65-74 years,172,5,129,84.0,217,805
421,By Month,2020,11,6,Arkansas,Total - All Places of Death,75-84 years,274,0,157,102.0,329,977
422,By Month,2020,11,6,Arkansas,Total - All Places of Death,85 years and over,294,0,152,107.0,339,1015
423,By Month,2020,12,6,Arkansas,Total - All Places of Death,All Ages,1131,5,707,522.0,1317,4127
424,By Month,2020,12,6,Arkansas,Total - All Places of Death,0-17 years,5,0,5,5.0,5,37
425,By Month,2020,12,6,Arkansas,Total - All Places of Death,18-29 years,5,0,0,0.0,5,50
426,By Month,2020,12,6,Arkansas,Total - All Places of Death,30-39 years,10,0,5,5.0,11,89
427,By Month,2020,12,6,Arkansas,Total - All Places of Death,40-49 years,30,0,25,16.0,39,158
428,By Month,2020,12,6,Arkansas,Total - All Places of Death,50-64 years,146,0,106,70.0,182,738
429,By Month,2020,12,6,Arkansas,Total - All Places of Death,65-74 years,249,5,180,131.0,299,896
430,By Month,2020,12,6,Arkansas,Total - All Places of Death,75-84 years,339,0,219,169.0,389,1057
431,By Month,2020,12,6,Arkansas,Total - All Places of Death,85 years and over,354,5,172,132.0,394,1102
432,By Month,2020,1,9,California,Total - All Places of Death,All Ages,5,274,2028,5.0,2302,25756
433,By Month,2020,1,9,California,Total - All Places of Death,0-17 years,0,5,11,0.0,18,262
434,By Month,2020,1,9,California,Total - All Places of Death,18-29 years,0,10,13,0.0,23,474
435,By Month,2020,1,9,California,Total - All Places of Death,30-39 years,0,21,31,0.0,52,642
436,By Month,2020,1,9,California,Total - All Places of Death,40-49 years,0,27,62,0.0,89,919
437,By Month,2020,1,9,California,Total - All Places of Death,50-64 years,0,57,288,0.0,345,4123
438,By Month,2020,1,9,California,Total - All Places of Death,65-74 years,5,49,395,5.0,444,4794
439,By Month,2020,1,9,California,Total - All Places of Death,75-84 years,0,45,517,0.0,562,5867
440,By Month,2020,1,9,California,Total - All Places of Death,85 years and over,0,58,711,0.0,769,8675
441,By Month,2020,2,9,California,Total - All Places of Death,All Ages,5,296,1845,0.0,2143,23824
442,By Month,2020,2,9,California,Total - All Places of Death,0-17 years,0,5,11,0.0,18,251
443,By Month,2020,2,9,California,Total - All Places of Death,18-29 years,0,5,13,0.0,21,445
444,By Month,2020,2,9,California,Total - All Places of Death,30-39 years,0,11,21,0.0,32,601
445,By Month,2020,2,9,California,Total - All Places of Death,40-49 years,0,15,52,0.0,67,854
446,By Month,2020,2,9,California,Total - All Places of Death,50-64 years,5,77,254,0.0,332,3810
447,By Month,2020,2,9,California,Total - All Places of Death,65-74 years,5,55,346,0.0,402,4437
448,By Month,2020,2,9,California,Total - All Places of Death,75-84 years,0,70,484,0.0,554,5556
449,By Month,2020,2,9,California,Total - All Places of Death,85 years and over,0,53,664,0.0,717,7870
450,By Month,2020,3,9,California,Total - All Places of Death,All Ages,279,189,2241,149.0,2560,25119
451,By Month,2020,3,9,California,Total - All Places of Death,0-17 years,0,5,11,0.0,16,274
452,By Month,2020,3,9,California,Total - All Places of Death,18-29 years,5,5,22,0.0,25,465
453,By Month,2020,3,9,California,Total - All Places of Death,30-39 years,14,5,28,5.0,37,600
454,By Month,2020,3,9,California,Total - All Places of Death,40-49 years,13,10,59,5.0,77,899
455,By Month,2020,3,9,California,Total - All Places of Death,50-64 years,44,49,311,21.0,383,4037
456,By Month,2020,3,9,California,Total - All Places of Death,65-74 years,68,42,425,31.0,504,4707
457,By Month,2020,3,9,California,Total - All Places of Death,75-84 years,74,34,581,46.0,643,5893
458,By Month,2020,3,9,California,Total - All Places of Death,85 years and over,64,44,804,37.0,875,8244
459,By Month,2020,4,9,California,Total - All Places of Death,All Ages,2021,31,2907,1156.0,3803,25617
460,By Month,2020,4,9,California,Total - All Places of Death,0-17 years,0,0,5,0.0,5,225
461,By Month,2020,4,9,California,Total - All Places of Death,18-29 years,5,0,21,5.0,25,515
462,By Month,2020,4,9,California,Total - All Places of Death,30-39 years,37,0,44,19.0,62,655
463,By Month,2020,4,9,California,Total - All Places of Death,40-49 years,81,5,103,37.0,148,1006
464,By Month,2020,4,9,California,Total - All Places of Death,50-64 years,314,12,422,167.0,581,4041
465,By Month,2020,4,9,California,Total - All Places of Death,65-74 years,379,5,594,222.0,755,4765
466,By Month,2020,4,9,California,Total - All Places of Death,75-84 years,533,10,791,327.0,1007,6025
467,By Month,2020,4,9,California,Total - All Places of Death,85 years and over,671,5,928,382.0,1221,8385
468,By Month,2020,5,9,California,Total - All Places of Death,All Ages,2238,5,2578,1222.0,3599,24935
469,By Month,2020,5,9,California,Total - All Places of Death,0-17 years,0,0,5,0.0,5,246
470,By Month,2020,5,9,California,Total - All Places of Death,18-29 years,5,0,14,5.0,17,517
471,By Month,2020,5,9,California,Total - All Places of Death,30-39 years,34,5,35,17.0,53,703
472,By Month,2020,5,9,California,Total - All Places of Death,40-49 years,80,5,96,45.0,132,1047
473,By Month,2020,5,9,California,Total - All Places of Death,50-64 years,379,0,393,214.0,558,3997
474,By Month,2020,5,9,California,Total - All Places of Death,65-74 years,478,5,557,272.0,764,4719
475,By Month,2020,5,9,California,Total - All Places of Death,75-84 years,519,5,656,289.0,887,5605
476,By Month,2020,5,9,California,Total - All Places of Death,85 years and over,742,5,825,382.0,1186,8101
477,By Month,2020,6,9,California,Total - All Places of Death,All Ages,2065,5,2329,1096.0,3302,23984
478,By Month,2020,6,9,California,Total - All Places of Death,0-17 years,0,0,5,0.0,5,250
479,By Month,2020,6,9,California,Total - All Places of Death,18-29 years,15,5,21,5.0,29,561
480,By Month,2020,6,9,California,Total - All Places of Death,30-39 years,48,0,35,21.0,62,743
481,By Month,2020,6,9,California,Total - All Places of Death,40-49 years,93,0,93,50.0,136,990
482,By Month,2020,6,9,California,Total - All Places of Death,50-64 years,416,0,436,234.0,618,4041
483,By Month,2020,6,9,California,Total - All Places of Death,65-74 years,436,5,490,247.0,681,4431
484,By Month,2020,6,9,California,Total - All Places of Death,75-84 years,488,0,596,281.0,803,5468
485,By Month,2020,6,9,California,Total - All Places of Death,85 years and over,569,5,654,255.0,969,7500
486,By Month,2020,7,9,California,Total - All Places of Death,All Ages,3890,5,3459,2136.0,5213,27365
487,By Month,2020,7,9,California,Total - All Places of Death,0-17 years,5,0,5,0.0,5,275
488,By Month,2020,7,9,California,Total - All Places of Death,18-29 years,42,0,26,13.0,55,626
489,By Month,2020,7,9,California,Total - All Places of Death,30-39 years,90,0,70,44.0,116,857
490,By Month,2020,7,9,California,Total - All Places of Death,40-49 years,227,0,184,138.0,273,1285
491,By Month,2020,7,9,California,Total - All Places of Death,50-64 years,815,0,682,462.0,1035,4690
492,By Month,2020,7,9,California,Total - All Places of Death,65-74 years,914,5,809,534.0,1189,5234
493,By Month,2020,7,9,California,Total - All Places of Death,75-84 years,868,0,821,477.0,1212,6135
494,By Month,2020,7,9,California,Total - All Places of Death,85 years and over,932,0,865,468.0,1329,8263
495,By Month,2020,8,9,California,Total - All Places of Death,All Ages,3761,5,3399,2150.0,5011,27535
496,By Month,2020,8,9,California,Total - All Places of Death,0-17 years,5,0,5,0.0,5,276
497,By Month,2020,8,9,California,Total - All Places of Death,18-29 years,26,0,21,12.0,35,679
